image_id,tp,fp,fn,tn,precision,recall,accuracy
044977,9,2,15,48,0.818,0.375,0.77
044980,4,2,8,42,0.667,0.333,0.821
044994,13,1,14,21,0.929,0.481,0.694
045025,18,4,34,12,0.818,0.346,0.441
045026,3,0,1,11,1.0,0.75,0.933
045034,1,0,7,46,1.0,0.125,0.87
045037,3,1,7,20,0.75,0.3,0.742
045052,4,4,18,58,0.5,0.182,0.738
045057,9,2,9,68,0.818,0.5,0.875
045059,7,6,19,52,0.538,0.269,0.702
045062,19,5,16,20,0.792,0.543,0.65
045067,2,0,16,13,1.0,0.111,0.484
045085,6,3,27,18,0.667,0.182,0.444
045097,9,2,7,13,0.818,0.562,0.71
045098,1,3,15,12,0.25,0.062,0.419
045100,2,0,3,8,1.0,0.4,0.769
045119,4,2,8,56,0.667,0.333,0.857
045120,6,1,2,15,0.857,0.75,0.875
045126,1,1,0,25,0.5,1.0,0.963
045136,4,2,6,53,0.667,0.4,0.877
045151,8,2,15,89,0.8,0.348,0.851
045175,17,7,21,46,0.708,0.447,0.692
045180,1,3,3,9,0.25,0.25,0.625
045190,4,1,7,31,0.8,0.364,0.814
045209,2,0,3,22,1.0,0.4,0.889
045217,1,1,24,83,0.5,0.04,0.771
045227,1,3,1,1,0.25,0.5,0.333
045234,11,9,34,28,0.55,0.244,0.476
045247,8,4,13,44,0.667,0.381,0.754
045260,7,3,17,92,0.7,0.292,0.832
045265,2,0,1,9,1.0,0.667,0.917
045269,1,0,7,49,1.0,0.125,0.877
045286,1,2,3,22,0.333,0.25,0.821
045289,1,0,18,2,1.0,0.053,0.143
045300,4,0,0,26,1.0,1.0,1.0
045304,8,0,9,45,1.0,0.471,0.855
045323,4,2,25,97,0.667,0.138,0.789
045324,4,1,3,46,0.8,0.571,0.926
045377,2,0,7,17,1.0,0.222,0.731
045390,2,1,5,41,0.667,0.286,0.878
045419,6,2,11,18,0.75,0.353,0.649
045432,1,5,10,41,0.167,0.091,0.737
045447,10,2,20,27,0.833,0.333,0.627
045461,7,4,30,121,0.636,0.189,0.79
045508,0,2,4,26,0.0,0.0,0.812
045521,7,4,21,16,0.636,0.25,0.479
045546,7,2,15,15,0.778,0.318,0.564
045583,3,0,5,15,1.0,0.375,0.783
045593,1,5,7,32,0.167,0.125,0.733
045611,3,2,4,7,0.6,0.429,0.625
045629,7,7,23,30,0.5,0.233,0.552
045648,6,1,7,31,0.857,0.462,0.822
045670,2,1,5,29,0.667,0.286,0.838
045674,6,1,4,31,0.857,0.6,0.881
045684,4,0,24,79,1.0,0.143,0.776
045691,7,0,2,25,1.0,0.778,0.941
045697,7,7,56,60,0.5,0.111,0.515
045706,4,2,8,29,0.667,0.333,0.767
045709,13,3,24,37,0.812,0.351,0.649
045717,1,0,1,20,1.0,0.5,0.955
045729,10,7,12,34,0.588,0.455,0.698
045766,4,1,3,11,0.8,0.571,0.789
045810,1,2,23,15,0.333,0.042,0.39
045819,2,1,2,23,0.667,0.5,0.893
045824,1,0,3,22,1.0,0.25,0.885
045871,13,0,17,15,1.0,0.433,0.622
045873,4,6,21,20,0.4,0.16,0.471
045876,2,4,20,18,0.333,0.091,0.455
045878,4,0,1,20,1.0,0.8,0.96
045887,4,4,27,53,0.5,0.129,0.648
045890,5,2,17,62,0.714,0.227,0.779
045899,7,1,7,48,0.875,0.5,0.873
045900,2,6,19,36,0.25,0.095,0.603
045901,1,0,0,14,1.0,1.0,1.0
045907,5,4,19,29,0.556,0.208,0.596
045910,0,1,14,21,0.0,0.0,0.583
045912,4,3,15,8,0.571,0.211,0.4
045914,4,2,15,53,0.667,0.211,0.77
045917,12,3,21,19,0.8,0.364,0.564
045930,1,0,1,27,1.0,0.5,0.966
045942,11,2,27,22,0.846,0.289,0.532
045947,3,5,18,75,0.375,0.143,0.772
045990,2,0,15,7,1.0,0.118,0.375
045993,16,6,35,34,0.727,0.314,0.549
045998,3,6,20,19,0.333,0.13,0.458
046001,3,1,17,60,0.75,0.15,0.778
046004,6,2,13,65,0.75,0.316,0.826
046007,6,3,21,81,0.667,0.222,0.784
046012,2,0,4,11,1.0,0.333,0.765
046021,4,1,8,6,0.8,0.333,0.526
046044,0,1,1,7,0.0,0.0,0.778
046051,9,1,5,41,0.9,0.643,0.893
046083,4,0,3,14,1.0,0.571,0.857
046099,1,0,9,103,1.0,0.1,0.92
046105,2,0,17,90,1.0,0.105,0.844
046116,1,1,7,3,0.5,0.125,0.333
046128,4,2,7,13,0.667,0.364,0.654
046150,4,1,10,19,0.8,0.286,0.676
046164,4,3,8,19,0.571,0.333,0.676
046168,1,1,17,14,0.5,0.056,0.455
046170,0,1,3,8,0.0,0.0,0.667
046179,3,0,10,11,1.0,0.231,0.583
046198,0,2,4,10,0.0,0.0,0.625
046210,7,4,13,37,0.636,0.35,0.721
046221,2,2,10,36,0.5,0.167,0.76
046222,3,2,6,25,0.6,0.333,0.778
046227,1,0,4,17,1.0,0.2,0.818
046259,2,0,1,30,1.0,0.667,0.97
046270,10,2,7,14,0.833,0.588,0.727
046276,1,2,4,5,0.333,0.2,0.5
046281,1,1,10,22,0.5,0.091,0.676
046299,7,1,10,35,0.875,0.412,0.792
046331,13,2,10,25,0.867,0.565,0.76
046333,2,0,4,29,1.0,0.333,0.886
046350,10,0,4,18,1.0,0.714,0.875
046375,5,4,3,42,0.556,0.625,0.87
046377,1,0,3,16,1.0,0.25,0.85
046388,4,0,21,17,1.0,0.16,0.5
046392,4,0,10,28,1.0,0.286,0.762
046408,3,4,7,18,0.429,0.3,0.656
046432,1,0,3,19,1.0,0.25,0.87
046451,2,2,5,62,0.5,0.286,0.901
046456,2,3,7,37,0.4,0.222,0.796
046458,4,1,3,9,0.8,0.571,0.765
046468,11,5,34,12,0.687,0.244,0.371
046476,1,0,13,57,1.0,0.071,0.817
046478,7,2,5,24,0.778,0.583,0.816
046483,3,5,11,26,0.375,0.214,0.644
046499,1,1,1,18,0.5,0.5,0.905
046583,5,5,12,13,0.5,0.294,0.514
046597,2,2,14,27,0.5,0.125,0.644
046599,2,5,8,16,0.286,0.2,0.581
046601,3,2,6,19,0.6,0.333,0.733
046602,6,5,18,39,0.545,0.25,0.662
046621,3,1,4,60,0.75,0.429,0.926
046628,0,2,2,23,0.0,0.0,0.852
046645,1,2,10,77,0.333,0.091,0.867
046648,6,2,8,12,0.75,0.429,0.643
046655,2,0,4,50,1.0,0.333,0.929
046658,3,1,22,75,0.75,0.12,0.772
046663,3,0,3,26,1.0,0.5,0.906
046683,16,2,20,3,0.889,0.444,0.463
046697,1,2,8,19,0.333,0.111,0.667
046709,5,2,7,11,0.714,0.417,0.64
046724,1,0,4,28,1.0,0.2,0.879
046725,2,11,16,26,0.154,0.111,0.509
046733,8,3,25,75,0.727,0.242,0.748
046748,7,2,8,39,0.778,0.467,0.821
046752,9,2,26,16,0.818,0.257,0.472
046756,1,1,8,12,0.5,0.111,0.591
046779,10,6,20,21,0.625,0.333,0.544
046782,1,1,3,31,0.5,0.25,0.889
046790,7,2,11,26,0.778,0.389,0.717
046793,5,0,15,39,1.0,0.25,0.746
046800,0,1,2,31,0.0,0.0,0.912
046801,15,5,16,31,0.75,0.484,0.687
046812,0,2,6,3,0.0,0.0,0.273
046816,1,2,8,32,0.333,0.111,0.767
046819,5,0,15,75,1.0,0.25,0.842
046823,18,9,39,28,0.667,0.316,0.489
046837,3,2,3,16,0.6,0.5,0.792
046843,1,2,2,66,0.333,0.333,0.944
046881,1,3,8,24,0.25,0.111,0.694
046889,8,2,19,36,0.8,0.296,0.677
046898,11,4,13,33,0.733,0.458,0.721
046910,2,0,0,19,1.0,1.0,1.0
046918,0,3,0,35,0.0,0.0,0.921
046929,5,2,12,57,0.714,0.294,0.816
046935,7,5,22,40,0.583,0.241,0.635
046940,5,1,11,20,0.833,0.312,0.676
046945,17,3,21,33,0.85,0.447,0.676
046947,0,1,4,16,0.0,0.0,0.762
046958,6,2,15,38,0.75,0.286,0.721
046968,2,3,8,60,0.4,0.2,0.849
046975,7,1,16,32,0.875,0.304,0.696
046988,1,0,0,11,1.0,1.0,1.0
046993,17,3,18,17,0.85,0.486,0.618
046997,4,1,9,45,0.8,0.308,0.831
046999,3,4,21,49,0.429,0.125,0.675
047020,8,2,6,49,0.8,0.571,0.877
047035,0,2,8,21,0.0,0.0,0.677
047038,1,0,3,18,1.0,0.25,0.864
047041,2,1,6,28,0.667,0.25,0.811
047054,5,4,27,51,0.556,0.156,0.644
047055,16,2,13,12,0.889,0.552,0.651
047059,1,1,1,4,0.5,0.5,0.714
047072,7,4,20,23,0.636,0.259,0.556
047078,2,0,1,27,1.0,0.667,0.967
047080,10,3,30,44,0.769,0.25,0.621
047092,6,0,11,29,1.0,0.353,0.761
047096,13,2,14,34,0.867,0.481,0.746
047110,1,0,11,22,1.0,0.083,0.676
047133,1,3,2,11,0.25,0.333,0.706
047144,8,4,10,46,0.667,0.444,0.794
047146,6,2,19,13,0.75,0.24,0.475
047149,4,1,2,19,0.8,0.667,0.885
047162,1,0,1,12,1.0,0.5,0.929
047163,2,3,12,40,0.4,0.143,0.737
047167,5,8,13,20,0.385,0.278,0.543
047170,1,0,4,10,1.0,0.2,0.733
047191,3,1,11,26,0.75,0.214,0.707
047204,5,0,2,39,1.0,0.714,0.957
047225,4,8,29,50,0.333,0.121,0.593
047227,3,2,6,17,0.6,0.333,0.714
047252,3,0,11,23,1.0,0.214,0.703
047289,10,1,17,11,0.909,0.37,0.538
047305,11,6,17,21,0.647,0.393,0.582
047310,6,3,24,47,0.667,0.2,0.662
047317,6,3,18,12,0.667,0.25,0.462
047355,11,4,16,60,0.733,0.407,0.78
047379,2,0,8,58,1.0,0.2,0.882
047386,5,3,30,72,0.625,0.143,0.7
047389,0,2,9,48,0.0,0.0,0.814
047416,10,0,14,24,1.0,0.417,0.708
047461,6,1,12,55,0.857,0.333,0.824
047462,1,1,11,16,0.5,0.083,0.586
047484,2,0,11,55,1.0,0.154,0.838
047489,9,2,15,15,0.818,0.375,0.585
047497,0,1,14,16,0.0,0.0,0.516
047502,3,0,0,4,1.0,1.0,1.0
047514,6,2,21,25,0.75,0.222,0.574
047524,2,2,12,50,0.5,0.143,0.788
047553,3,0,17,7,1.0,0.15,0.37
047555,4,0,10,49,1.0,0.286,0.841
047558,4,3,5,20,0.571,0.444,0.75
047610,7,0,14,40,1.0,0.333,0.77
047632,8,3,22,16,0.727,0.267,0.49
047637,1,0,10,8,1.0,0.091,0.474
047643,7,1,19,17,0.875,0.269,0.545
047646,1,1,2,6,0.5,0.333,0.7
047649,2,0,3,30,1.0,0.4,0.914
047655,2,1,11,17,0.667,0.154,0.613
047660,1,2,7,50,0.333,0.125,0.85
047662,12,6,29,21,0.667,0.293,0.485
047663,0,1,3,19,0.0,0.0,0.826
047673,1,2,8,34,0.333,0.111,0.778
047706,5,8,13,2,0.385,0.278,0.25
047711,0,2,1,20,0.0,0.0,0.87
047724,2,1,4,30,0.667,0.333,0.865
047732,1,0,0,4,1.0,1.0,1.0
047738,3,1,21,17,0.75,0.125,0.476
047754,1,0,6,20,1.0,0.143,0.778
047760,16,7,16,10,0.696,0.5,0.531
047769,3,2,8,41,0.6,0.273,0.815
047778,3,3,13,37,0.5,0.187,0.714
047789,3,0,4,23,1.0,0.429,0.867
047810,5,3,15,29,0.625,0.25,0.654
047814,4,6,42,18,0.4,0.087,0.314
047825,2,1,7,27,0.667,0.222,0.784
047842,15,7,21,17,0.682,0.417,0.533
047843,5,1,10,0,0.833,0.333,0.312
047849,2,0,5,12,1.0,0.286,0.737
047856,9,5,14,50,0.643,0.391,0.756
047859,6,2,34,56,0.75,0.15,0.633
047879,0,1,2,2,0.0,0.0,0.4
047881,2,1,12,51,0.667,0.143,0.803
047884,3,1,5,24,0.75,0.375,0.818
047949,3,0,12,36,1.0,0.2,0.765
047957,1,2,16,7,0.333,0.059,0.308
047968,8,8,32,76,0.5,0.2,0.677
047974,7,0,4,27,1.0,0.636,0.895
048000,5,1,2,11,0.833,0.714,0.842
048013,1,1,6,51,0.5,0.143,0.881
048035,4,1,42,18,0.8,0.087,0.338
048044,6,4,24,73,0.6,0.2,0.738
048048,5,1,5,31,0.833,0.5,0.857
048056,5,6,43,70,0.455,0.104,0.605
048057,1,3,25,22,0.25,0.038,0.451
048058,0,2,8,5,0.0,0.0,0.333
048062,1,1,3,0,0.5,0.25,0.2
048068,9,7,13,5,0.562,0.409,0.412
048076,3,2,4,29,0.6,0.429,0.842
048077,3,1,8,38,0.75,0.273,0.82
048099,9,3,10,32,0.75,0.474,0.759
048100,3,0,7,31,1.0,0.3,0.829
048116,11,2,12,26,0.846,0.478,0.725
048118,15,5,14,25,0.75,0.517,0.678
048120,13,0,11,18,1.0,0.542,0.738
048145,11,6,37,42,0.647,0.229,0.552
048157,1,0,5,25,1.0,0.167,0.839
048158,3,1,0,18,0.75,1.0,0.955
048170,2,1,7,21,0.667,0.222,0.742
048182,16,6,38,23,0.727,0.296,0.47
048184,4,3,10,34,0.571,0.286,0.745
048261,1,0,4,17,1.0,0.2,0.818
048271,1,0,0,15,1.0,1.0,1.0
048272,4,2,16,64,0.667,0.2,0.791
048276,1,1,2,9,0.5,0.333,0.769
048285,1,0,6,56,1.0,0.143,0.905
048299,4,2,22,30,0.667,0.154,0.586
048340,4,2,13,42,0.667,0.235,0.754
048354,2,1,5,13,0.667,0.286,0.714
048358,1,1,16,80,0.5,0.059,0.827
048369,7,6,16,18,0.538,0.304,0.532
048381,0,1,3,21,0.0,0.0,0.84
048403,3,2,17,38,0.6,0.15,0.683
048406,11,5,29,69,0.687,0.275,0.702
048418,6,2,11,33,0.75,0.353,0.75
048429,1,1,6,38,0.5,0.143,0.848
048430,1,1,21,110,0.5,0.045,0.835
048448,5,4,10,42,0.556,0.333,0.77
048455,9,2,8,31,0.818,0.529,0.8
048468,2,1,13,66,0.667,0.133,0.829
048473,1,0,15,12,1.0,0.062,0.464
048474,0,2,4,8,0.0,0.0,0.571
048482,15,4,31,20,0.789,0.326,0.5
048483,12,2,28,1,0.857,0.3,0.302
048504,6,1,55,134,0.857,0.098,0.714
048506,4,1,22,52,0.8,0.154,0.709
048515,2,0,5,65,1.0,0.286,0.931
048518,8,2,18,47,0.8,0.308,0.733
048547,5,3,15,62,0.625,0.25,0.788
048558,2,2,11,35,0.5,0.154,0.74
048560,8,5,49,57,0.615,0.14,0.546
048601,4,1,19,39,0.8,0.174,0.683
048633,3,0,18,25,1.0,0.143,0.609
048640,0,2,2,2,0.0,0.0,0.333
048651,6,2,22,51,0.75,0.214,0.704
048671,3,3,3,26,0.5,0.5,0.829
048678,1,2,2,25,0.333,0.333,0.867
048685,0,1,2,13,0.0,0.0,0.812
048686,7,2,12,38,0.778,0.368,0.763
048706,5,0,24,42,1.0,0.172,0.662
048708,2,5,15,24,0.286,0.118,0.565
048711,1,3,5,26,0.25,0.167,0.771
048719,11,0,10,7,1.0,0.524,0.643
048720,1,2,8,4,0.333,0.111,0.333
048721,4,5,14,15,0.444,0.222,0.5
048786,6,5,12,57,0.545,0.333,0.787
048788,3,2,9,14,0.6,0.25,0.607
048804,2,2,1,29,0.5,0.667,0.912
048814,0,3,16,25,0.0,0.0,0.568
048817,6,6,36,69,0.5,0.143,0.641
048829,8,4,18,73,0.667,0.308,0.786
048836,2,0,9,30,1.0,0.182,0.78
048842,7,6,19,20,0.538,0.269,0.519
048845,15,6,35,21,0.714,0.3,0.468
048849,9,1,14,28,0.9,0.391,0.712
048866,1,1,12,34,0.5,0.077,0.729
048881,3,2,13,41,0.6,0.187,0.746
048885,3,0,0,9,1.0,1.0,1.0
048895,12,3,12,27,0.8,0.5,0.722
048899,2,3,2,13,0.4,0.5,0.75
048902,3,1,24,47,0.75,0.111,0.667
048922,2,2,12,50,0.5,0.143,0.788
048925,5,1,3,60,0.833,0.625,0.942
048926,3,0,4,51,1.0,0.429,0.931
048942,3,1,21,41,0.75,0.125,0.667
048966,6,1,3,14,0.857,0.667,0.833
049006,2,0,2,14,1.0,0.5,0.889
049016,4,4,10,17,0.5,0.286,0.6
049018,3,4,7,22,0.429,0.3,0.694
049040,0,1,5,6,0.0,0.0,0.5
049045,4,3,23,18,0.571,0.148,0.458
049049,9,3,16,30,0.75,0.36,0.672
049054,2,3,19,18,0.4,0.095,0.476
049055,1,3,22,38,0.25,0.043,0.609
049058,7,2,22,42,0.778,0.241,0.671
049068,1,2,2,6,0.333,0.333,0.636
049083,1,0,3,15,1.0,0.25,0.842
049085,2,2,21,58,0.5,0.087,0.723
049096,4,1,16,28,0.8,0.2,0.653
049101,2,1,6,90,0.667,0.25,0.929
049104,3,4,10,68,0.429,0.231,0.835
049110,5,5,23,21,0.5,0.179,0.481
049113,6,5,22,92,0.545,0.214,0.784
049121,2,1,6,74,0.667,0.25,0.916
049135,0,1,4,52,0.0,0.0,0.912
049144,2,1,0,11,0.667,1.0,0.929
049158,3,0,5,18,1.0,0.375,0.808
049171,4,3,10,33,0.571,0.286,0.74
049173,0,2,29,28,0.0,0.0,0.475
049195,1,2,1,27,0.333,0.5,0.903
049198,4,3,18,35,0.571,0.182,0.65
049221,1,5,6,16,0.167,0.143,0.607
049224,6,0,28,32,1.0,0.176,0.576
049237,7,1,17,15,0.875,0.292,0.55
049239,4,0,11,60,1.0,0.267,0.853
049282,3,2,3,54,0.6,0.5,0.919
049320,2,1,8,27,0.667,0.2,0.763
049321,2,2,31,12,0.5,0.061,0.298
049325,1,4,23,22,0.2,0.042,0.46
049330,5,3,21,22,0.625,0.192,0.529
049354,1,0,11,15,1.0,0.083,0.593
049370,1,2,3,16,0.333,0.25,0.773
049383,1,1,7,49,0.5,0.125,0.862
049387,1,1,8,12,0.5,0.111,0.591
049393,12,5,26,23,0.706,0.316,0.53
049403,4,1,8,20,0.8,0.333,0.727
049440,0,1,6,30,0.0,0.0,0.811
049445,6,4,21,20,0.6,0.222,0.51
049466,0,2,0,0,0.0,0.0,0.0
049483,4,0,3,67,1.0,0.571,0.959
049492,1,0,0,2,1.0,1.0,1.0
049498,11,2,21,45,0.846,0.344,0.709
049504,2,0,11,38,1.0,0.154,0.784
049513,4,0,13,64,1.0,0.235,0.84
049518,15,2,21,61,0.882,0.417,0.768
049522,4,2,15,114,0.667,0.211,0.874
049525,1,2,8,8,0.333,0.111,0.474
049548,7,1,17,9,0.875,0.292,0.471
049559,2,1,6,26,0.667,0.25,0.8
049574,3,3,17,28,0.5,0.15,0.608
049594,9,5,17,18,0.643,0.346,0.551
049604,6,2,11,38,0.75,0.353,0.772
049629,8,8,46,44,0.5,0.148,0.491
049632,5,2,15,79,0.714,0.25,0.832
049649,8,3,12,31,0.727,0.4,0.722
049664,6,1,24,38,0.857,0.2,0.638
049676,9,4,18,10,0.692,0.333,0.463
049688,0,1,1,29,0.0,0.0,0.935
049697,5,9,32,168,0.357,0.135,0.808
049698,6,2,15,24,0.75,0.286,0.638
049704,1,1,2,4,0.5,0.333,0.625
049707,2,0,19,14,1.0,0.095,0.457
049717,4,3,10,29,0.571,0.286,0.717
049729,8,4,45,24,0.667,0.151,0.395
049738,5,2,8,45,0.714,0.385,0.833
049740,6,8,17,32,0.429,0.261,0.603
049756,3,0,6,27,1.0,0.333,0.833
049768,0,1,5,12,0.0,0.0,0.667
049774,1,0,15,58,1.0,0.062,0.797
049775,6,7,33,56,0.462,0.154,0.608
049785,2,0,7,21,1.0,0.222,0.767
049787,0,1,5,27,0.0,0.0,0.818
049803,17,3,24,27,0.85,0.415,0.62
049805,1,1,12,63,0.5,0.077,0.831
049817,10,2,11,28,0.833,0.476,0.745
049831,2,2,11,19,0.5,0.154,0.618
049841,6,4,10,29,0.6,0.375,0.714
049845,8,2,11,18,0.8,0.421,0.667
049848,6,1,15,19,0.857,0.286,0.61
049854,4,7,30,89,0.364,0.118,0.715
049860,7,6,22,14,0.538,0.241,0.429
049874,16,5,28,52,0.762,0.364,0.673
049877,2,0,5,24,1.0,0.286,0.839
049880,1,4,3,20,0.2,0.25,0.75
049886,6,2,10,31,0.75,0.375,0.755
049888,6,0,9,12,1.0,0.4,0.667
049897,5,1,7,25,0.833,0.417,0.789
049904,1,0,4,25,1.0,0.2,0.867
049918,6,1,6,70,0.857,0.5,0.916
049920,0,1,7,14,0.0,0.0,0.636
049931,18,4,22,14,0.818,0.45,0.552
049947,18,2,10,52,0.9,0.643,0.854
049963,1,0,2,97,1.0,0.333,0.98
049973,3,1,4,45,0.75,0.429,0.906
049977,0,1,2,9,0.0,0.0,0.75
049988,1,3,18,13,0.25,0.053,0.4
