,image_id,pred_obj,true_obj,iou,occolusion_ratio
24974,023658,24974,27,0.6111,None
24975,023658,24975,32,0.3578,Heavy
24976,023658,24976,29,0.731,Light
24977,023658,24977,44,0.6768,None
24978,023658,24978,41,0.6201,Heavy
24979,023658,24979,46,0.5001,VeryHeavy
24980,023658,24980,59,0.4542,VeryHeavy
24981,023658,24981,37,0.7349,Light
24982,023658,24982,60,0.6175,Heavy
24983,023658,24983,63,0.5987,VeryHeavy
24984,035584,24984,143,0.8453,None
24985,035584,24985,144,0.7672,Light
24986,035584,24986,116,0.8223,Medium
24987,035584,24987,105,0.8656,Light
24988,008380,24988,70,0.9203,Light
24989,008380,24989,82,0.8216,None
24990,008380,24990,74,0.863,None
24991,008380,24991,85,0.8883,Medium
24992,008380,24992,69,0.7227,None
24993,008380,24993,102,0.3416,Undefined
24994,008380,24994,84,0.367,Heavy
24995,034878,24995,106,0.8409,None
24996,034878,24996,113,0.8981,None
24997,034878,24997,108,0.5006,Medium
24998,034878,24998,127,0.6222,None
24999,034878,24999,102,0.4608,None
25000,034878,25000,127,0.6947,None
25001,034878,25001,99,0.6455,Light
25002,034878,25002,116,0.7752,Light
25003,034878,25003,120,0.4722,Medium
25004,013116,25004,25,0.7408,Light
25005,013116,25005,27,0.7892,Light
25006,018882,25006,160,0.8745,Light
25007,018882,25007,151,0.923,Light
25008,018882,25008,181,0.8427,Medium
25009,018882,25009,133,0.7387,None
25010,018882,25010,127,0.6807,Medium
25011,018882,25011,153,0.5712,Medium
25012,018882,25012,127,0.4645,Medium
25013,018882,25013,138,0.5292,Heavy
25014,039314,25014,15,0.3281,Heavy
25015,039314,25015,13,0.2488,Light
25016,039314,25016,17,0.147,Undefined
25017,029699,25017,18,0.9698,None
25018,029699,25018,51,0.8975,None
25019,029699,25019,38,0.7282,Medium
25020,029699,25020,41,0.8218,Medium
25021,029699,25021,27,0.9189,None
25022,029699,25022,22,0.9465,None
25023,029699,25023,52,0.7759,Medium
25024,029699,25024,21,0.7167,Medium
25025,029699,25025,42,0.8314,Light
25026,029699,25026,48,0.9169,Light
25027,029699,25027,17,0.8251,Light
25028,029699,25028,35,0.8571,Light
25029,029699,25029,50,0.9711,Light
25030,029699,25030,32,0.8838,Light
25031,029699,25031,16,0.7759,Light
25032,029699,25032,39,0.5602,Light
25033,029699,25033,20,0.5571,Heavy
25034,029699,25034,22,0.0878,None
25035,041640,25035,53,0.8236,None
25036,041640,25036,41,0.7868,None
25037,041640,25037,55,0.7511,None
25038,041640,25038,44,0.6778,Medium
25039,041640,25039,55,0.0514,None
25040,041640,25040,45,0.6977,Medium
25041,040900,25041,105,0.6253,Heavy
25042,040900,25042,102,0.7565,None
25043,040900,25043,106,0.1818,None
25044,040900,25044,0,0.0,None
25045,024041,25045,214,0.5677,Medium
25046,024041,25046,239,0.9091,None
25047,024041,25047,248,0.8467,Light
25048,024041,25048,240,0.8916,None
25049,024041,25049,208,0.7714,Medium
25050,024041,25050,243,0.9462,Light
25051,024041,25051,255,0.9064,Medium
25052,024041,25052,212,0.8633,None
25053,024041,25053,203,0.5701,Medium
25054,024041,25054,225,0.4077,Heavy
25055,024041,25055,215,0.7576,Heavy
25056,024041,25056,216,0.2527,Medium
25057,024041,25057,222,0.8785,None
25058,030585,25058,67,0.9044,None
25059,030585,25059,63,0.8784,None
25060,030585,25060,73,0.6687,None
25061,030585,25061,70,0.8696,None
25062,030585,25062,77,0.81,None
25063,030585,25063,64,0.44,Heavy
25064,030585,25064,72,0.7051,Heavy
25065,030585,25065,71,0.9181,None
25066,038658,25066,37,0.903,None
25067,038658,25067,44,0.9683,None
25068,038658,25068,26,0.5533,None
25069,038658,25069,38,0.9012,None
25070,038658,25070,27,0.9111,Light
25071,038658,25071,39,0.4289,Light
25072,038658,25072,41,0.639,Heavy
25073,025668,25073,69,0.9101,None
25074,025668,25074,89,0.8956,Light
25075,025668,25075,120,0.6523,Medium
25076,025668,25076,91,0.8703,None
25077,025668,25077,100,0.85,Heavy
25078,025668,25078,83,0.8999,None
25079,025668,25079,98,0.879,Light
25080,025668,25080,96,0.6,Medium
25081,025668,25081,102,0.6002,None
25082,025668,25082,90,0.7727,None
25083,025668,25083,72,0.7319,None
25084,025668,25084,106,0.386,None
25085,025668,25085,70,0.8051,Medium
25086,025668,25086,118,0.5422,Undefined
25087,025668,25087,78,0.7684,Undefined
25088,025668,25088,67,0.6624,Heavy
25089,025668,25089,113,0.3478,Medium
25090,025668,25090,108,0.6865,Heavy
25091,025668,25091,104,0.5128,Undefined
25092,025668,25092,120,0.5269,Medium
25093,009961,25093,68,0.7841,None
25094,009961,25094,56,0.8047,None
25095,009961,25095,63,0.7753,None
25096,009961,25096,60,0.7202,Light
25097,026336,25097,32,0.9509,None
25098,026336,25098,44,0.9222,None
25099,026336,25099,39,0.9269,None
25100,026336,25100,35,0.7125,Medium
25101,026336,25101,43,0.9389,None
25102,026336,25102,33,0.5415,Medium
25103,026336,25103,33,0.5443,Medium
25104,026336,25104,27,0.4777,Medium
25105,026336,25105,29,0.9038,Light
25106,026336,25106,36,0.4471,Light
25107,026336,25107,40,0.6143,Heavy
25108,026336,25108,42,0.5142,Heavy
25109,029399,25109,50,0.8408,Light
25110,029399,25110,48,0.8136,Light
25111,029399,25111,51,0.7134,Light
25112,029399,25112,13,0.6364,None
25113,003945,25113,76,0.9636,None
25114,003945,25114,91,0.6201,Light
25115,003945,25115,74,0.5302,Heavy
25116,003945,25116,97,0.5748,Light
25117,003945,25117,108,0.8452,Light
25118,003945,25118,77,0.4112,VeryHeavy
25119,003945,25119,79,0.5799,Heavy
25120,006884,25120,36,0.5969,Heavy
25121,006884,25121,6,0.1455,Medium
25122,035106,25122,120,0.9453,None
25123,035106,25123,100,0.8183,Light
25124,035106,25124,102,0.9328,None
25125,035106,25125,87,0.4198,None
25126,035106,25126,88,0.9023,Medium
25127,035106,25127,95,0.7326,Heavy
25128,035106,25128,98,0.7114,Medium
25129,035106,25129,101,0.2567,Light
25130,036522,25130,24,0.956,Light
25131,036522,25131,22,0.9541,Light
25132,036522,25132,29,0.9007,None
25133,036522,25133,21,0.7719,Medium
25134,036522,25134,28,0.951,Light
25135,036522,25135,16,0.6073,Heavy
25136,036522,25136,26,0.9127,Light
25137,036522,25137,20,0.8202,Medium
25138,036522,25138,23,0.7241,Medium
25139,036522,25139,33,0.228,Light
25140,036522,25140,17,0.7098,Medium
25141,036522,25141,18,0.8218,None
25142,015897,25142,111,0.8436,Light
25143,015897,25143,114,0.8779,None
25144,015897,25144,117,0.8738,Light
25145,015897,25145,112,0.7649,Light
25146,015897,25146,116,0.1998,Medium
25147,015897,25147,121,0.1506,Heavy
25148,042708,25148,70,0.937,Light
25149,042708,25149,45,0.9197,None
25150,042708,25150,68,0.9007,None
25151,042708,25151,42,0.9222,Light
25152,042708,25152,4,0.224,None
25153,002647,25153,196,0.8363,Light
25154,002647,25154,180,0.8603,Light
25155,002647,25155,168,0.1108,VeryHeavy
25156,002647,25156,172,0.7663,Heavy
25157,002647,25157,185,0.6664,Light
25158,002647,25158,165,0.5016,None
25159,002647,25159,187,0.7137,VeryHeavy
25160,002647,25160,169,0.441,Heavy
25161,002647,25161,173,0.8749,Light
25162,002647,25162,51,0.0432,None
25163,002647,25163,181,0.1607,Heavy
25164,002647,25164,182,0.6706,Heavy
25165,002647,25165,167,0.5546,Undefined
25166,017215,25166,37,0.8472,Light
25167,017215,25167,34,0.8256,Light
25168,017215,25168,30,0.8839,Light
25169,017215,25169,27,0.9034,Medium
25170,017215,25170,36,0.0289,Medium
25171,030221,25171,49,0.6224,None
25172,030221,25172,50,0.4381,Medium
25173,030221,25173,53,0.592,Medium
25174,039687,25174,44,0.8889,None
25175,032247,25175,29,0.9554,None
25176,032247,25176,25,0.9196,None
25177,032247,25177,24,0.6629,Light
25178,019380,25178,97,0.7108,None
25179,019380,25179,98,0.7618,Light
25180,019380,25180,96,0.0389,None
25181,031568,25181,23,0.9399,None
25182,031568,25182,26,0.923,None
25183,031568,25183,30,0.9597,None
25184,031568,25184,33,0.8492,None
25185,031568,25185,24,0.8249,Light
25186,031568,25186,21,0.7666,Medium
25187,031568,25187,29,0.5957,Heavy
25188,031568,25188,19,0.611,Medium
25189,031568,25189,31,0.2606,Heavy
25190,020057,25190,106,0.7708,Medium
25191,020057,25191,85,0.9343,None
25192,020057,25192,81,0.9488,Light
25193,020057,25193,88,0.9228,None
25194,000455,25194,123,0.8906,Light
25195,000455,25195,163,0.7759,Light
25196,000455,25196,161,0.6292,None
25197,000455,25197,126,0.599,Heavy
25198,000455,25198,146,0.6781,Heavy
25199,022721,25199,34,0.9367,None
25200,022721,25200,20,0.947,None
25201,022721,25201,26,0.8354,None
25202,022721,25202,29,0.7358,Medium
25203,022721,25203,27,0.5517,Light
25204,022721,25204,33,0.4246,VeryHeavy
25205,022721,25205,30,0.3086,Light
25206,022721,25206,32,0.3922,None
25207,022721,25207,0,0.0,VeryHeavy
25208,022721,25208,0,0.0,VeryHeavy
25209,022721,25209,22,0.44,Heavy
25210,022721,25210,13,0.5312,Medium
25211,030661,25211,65,0.6967,None
25212,030661,25212,70,0.8163,None
25213,030661,25213,5,0.5993,None
25214,033405,25214,29,0.6942,None
25215,033405,25215,32,0.2488,None
25216,048560,25216,117,0.9816,Light
25217,048560,25217,96,0.9125,Light
25218,048560,25218,86,0.887,None
25219,048560,25219,139,0.9404,None
25220,048560,25220,156,0.8522,Light
25221,048560,25221,149,0.3833,Heavy
25222,048560,25222,129,0.6012,Heavy
25223,048560,25223,163,0.5365,VeryHeavy
25224,048560,25224,151,0.755,Medium
25225,048560,25225,138,0.3489,Heavy
25226,048560,25226,114,0.6595,Light
25227,048560,25227,132,0.5192,Light
25228,048560,25228,108,0.3812,VeryHeavy
25229,043454,25229,19,0.1093,None
25230,022323,25230,120,0.8127,Medium
25231,022323,25231,126,0.9408,None
25232,022323,25232,107,0.9203,None
25233,022323,25233,114,0.7839,Medium
25234,029779,25234,21,0.7848,None
25235,029779,25235,13,0.7652,Light
25236,029779,25236,17,0.7817,Light
25237,029779,25237,16,0.6043,VeryHeavy
25238,029779,25238,13,0.3353,Light
25239,029779,25239,15,0.6592,None
25240,046004,25240,88,0.7778,Medium
25241,046004,25241,96,0.7472,Light
25242,046004,25242,85,0.8938,Medium
25243,046004,25243,86,0.5213,Medium
25244,046004,25244,95,0.6357,Medium
25245,046004,25245,82,0.5076,Heavy
25246,046004,25246,102,0.4216,Medium
25247,046004,25247,92,0.8244,Light
25248,035517,25248,52,0.8133,None
25249,035517,25249,46,0.5128,Heavy
25250,035517,25250,81,0.3777,Heavy
25251,038307,25251,130,0.6619,None
25252,038307,25252,113,0.899,None
25253,038307,25253,103,0.8767,None
25254,038307,25254,126,0.8924,Light
25255,038307,25255,107,0.6505,None
25256,038307,25256,106,0.2841,Light
25257,038307,25257,122,0.5665,Heavy
25258,038307,25258,98,0.905,Light
25259,018749,25259,56,0.8251,Light
25260,018749,25260,47,0.8915,None
25261,018749,25261,50,0.9262,Medium
25262,018749,25262,43,0.6655,Heavy
25263,018749,25263,45,0.4641,Heavy
25264,018749,25264,52,0.915,None
25265,018749,25265,55,0.2501,VeryHeavy
25266,039078,25266,121,0.9124,None
25267,001022,25267,93,0.8652,None
25268,001022,25268,84,0.9528,None
25269,030715,25269,18,0.9495,None
25270,030715,25270,10,0.7564,Light
25271,030715,25271,28,0.7141,Medium
25272,030715,25272,30,0.771,Light
25273,030715,25273,26,0.6762,Medium
25274,030715,25274,24,0.7748,Medium
25275,030715,25275,31,0.8651,None
25276,030715,25276,40,0.9091,Light
25277,030715,25277,38,0.6167,Medium
25278,030715,25278,35,0.5948,Medium
25279,030715,25279,22,0.646,Medium
25280,030715,25280,32,0.7745,Light
25281,030715,25281,29,0.7669,Medium
25282,030715,25282,41,0.5329,Heavy
25283,030715,25283,14,0.7427,Light
25284,030715,25284,37,0.7561,Medium
25285,030715,25285,48,0.4505,Undefined
25286,030715,25286,42,0.4944,Medium
25287,027804,25287,9,0.8179,None
25288,027804,25288,14,0.6747,Light
25289,000798,25289,203,0.8532,Light
25290,000798,25290,193,0.945,None
25291,000798,25291,191,0.699,Light
25292,000798,25292,195,0.9163,None
25293,000798,25293,208,0.8525,None
25294,000798,25294,205,0.8959,Light
25295,000798,25295,200,0.8474,Light
25296,000798,25296,222,0.5322,Undefined
25297,000798,25297,213,0.6848,Heavy
25298,011755,25298,30,0.6603,Medium
25299,011755,25299,31,0.3228,Heavy
25300,011755,25300,33,0.8327,Light
25301,011755,25301,38,0.8228,Light
25302,011755,25302,41,0.8701,Light
25303,014859,25303,39,0.4851,Heavy
25304,014859,25304,0,0.0,None
25305,040221,25305,30,0.9549,None
25306,040221,25306,26,0.714,Light
25307,023401,25307,45,0.5989,Heavy
25308,013037,25308,33,0.9059,None
25309,013037,25309,38,0.6596,Light
25310,013037,25310,39,0.6555,Medium
25311,013037,25311,25,0.8907,Light
25312,013037,25312,23,0.8947,Light
25313,013037,25313,29,0.5986,Light
25314,013037,25314,43,0.5776,Light
25315,013037,25315,46,0.417,Medium
25316,013037,25316,42,0.7899,Light
25317,013037,25317,26,0.2927,Medium
25318,013037,25318,27,0.2185,Light
25319,013037,25319,19,0.5046,Heavy
25320,013037,25320,28,0.6675,Medium
25321,035990,25321,41,0.8213,None
25322,035990,25322,38,0.9552,None
25323,035990,25323,46,0.9315,None
25324,035990,25324,36,0.8454,Light
25325,035990,25325,39,0.8173,Light
25326,035990,25326,45,0.4989,Medium
25327,035990,25327,47,0.5769,Medium
25328,035990,25328,51,0.7886,Light
25329,035990,25329,43,0.7479,Heavy
25330,034540,25330,19,0.7871,Medium
25331,034540,25331,64,0.8953,None
25332,034540,25332,57,0.7926,Light
25333,034540,25333,63,0.2497,Light
25334,034540,25334,30,0.5442,Medium
25335,026902,25335,13,0.8535,None
25336,026902,25336,10,0.8866,Medium
25337,026902,25337,8,0.7814,Light
25338,026902,25338,27,0.695,Light
25339,026902,25339,29,0.8986,None
25340,026902,25340,16,0.5351,Heavy
25341,026902,25341,22,0.644,Heavy
25342,026902,25342,17,0.6815,Medium
25343,026902,25343,23,0.5565,Medium
25344,026902,25344,12,0.4989,None
25345,026902,25345,11,0.7495,Medium
25346,026902,25346,24,0.8727,Medium
25347,026902,25347,19,0.5998,Medium
25348,009086,25348,88,0.8435,None
25349,009086,25349,93,0.8866,None
25350,009086,25350,77,0.866,Light
25351,009086,25351,91,0.4333,Light
25352,009086,25352,78,0.5338,Medium
25353,009086,25353,90,0.517,Heavy
25354,011567,25354,207,0.8544,None
25355,011567,25355,212,0.943,None
25356,011567,25356,181,0.9643,Light
25357,011567,25357,184,0.897,None
25358,011567,25358,196,0.3958,Heavy
25359,011567,25359,209,0.4618,Heavy
25360,011567,25360,195,0.5037,Light
25361,034365,25361,44,0.8727,None
25362,034365,25362,71,0.7377,Medium
25363,034365,25363,39,0.6141,Medium
25364,034365,25364,47,0.3613,Light
25365,034365,25365,55,0.5937,Medium
25366,034365,25366,50,0.5208,Light
25367,034365,25367,59,0.54,Undefined
25368,034365,25368,62,0.8197,Light
25369,034365,25369,0,0.1055,Light
25370,038734,25370,48,0.7758,Light
25371,038734,25371,44,0.869,Light
25372,038734,25372,46,0.9049,None
25373,038734,25373,36,0.8612,None
25374,038734,25374,41,0.7876,Light
25375,038734,25375,51,0.5763,Undefined
25376,038734,25376,33,0.5257,Light
25377,038734,25377,52,0.6571,Medium
25378,046843,25378,102,0.7909,None
25379,046843,25379,104,0.6962,Light
25380,046843,25380,97,0.6044,None
25381,033468,25381,48,0.8812,None
25382,033468,25382,73,0.902,None
25383,033468,25383,74,0.9077,None
25384,033468,25384,55,0.6276,Medium
25385,033468,25385,84,0.9322,Light
25386,033468,25386,78,0.1182,Light
25387,033468,25387,53,0.4664,Medium
25388,033468,25388,64,0.883,None
25389,048804,25389,39,0.7893,None
25390,048804,25390,34,0.6222,None
25391,048804,25391,38,0.8814,None
25392,048804,25392,35,0.2752,None
25393,044747,25393,28,0.9503,None
25394,044747,25394,25,0.9111,None
25395,044747,25395,33,0.7889,None
25396,044747,25396,27,0.7319,None
25397,048518,25397,88,0.9262,Light
25398,048518,25398,85,0.8938,None
25399,048518,25399,79,0.5734,Medium
25400,048518,25400,95,0.5956,Heavy
25401,048518,25401,82,0.8684,Light
25402,048518,25402,89,0.7546,Heavy
25403,048518,25403,72,0.7845,VeryHeavy
25404,048518,25404,68,0.5184,Light
25405,048518,25405,83,0.6356,Heavy
25406,048518,25406,75,0.5534,Heavy
25407,001458,25407,59,0.8155,Light
25408,001458,25408,31,0.8944,Light
25409,001458,25409,47,0.8855,Light
25410,001458,25410,29,0.8666,None
25411,001458,25411,60,0.8368,Light
25412,001458,25412,33,0.6221,Light
25413,001458,25413,37,0.6308,Light
25414,001458,25414,30,0.6835,Light
25415,001458,25415,44,0.7113,VeryHeavy
25416,001458,25416,37,0.0113,Light
25417,001458,25417,40,0.4049,Light
25418,001458,25418,42,0.4533,Medium
25419,001458,25419,48,0.3105,Medium
25420,037948,25420,114,0.9852,None
25421,037948,25421,116,0.6941,None
25422,037948,25422,112,0.5562,None
25423,037948,25423,123,0.5444,Heavy
25424,037948,25424,128,0.5415,VeryHeavy
25425,037948,25425,110,0.6013,Light
25426,037948,25426,92,0.6708,Light
25427,037948,25427,132,0.5145,Heavy
25428,037948,25428,129,0.4704,Medium
25429,037948,25429,143,0.3512,Medium
25430,043290,25430,71,0.8685,None
25431,043290,25431,54,0.7703,None
25432,043290,25432,50,0.6217,Light
25433,043290,25433,45,0.8936,Light
25434,043290,25434,59,0.9689,Light
25435,043290,25435,58,0.6588,None
25436,043290,25436,69,0.8033,Medium
25437,043290,25437,56,0.4014,Heavy
25438,043290,25438,62,0.2919,VeryHeavy
25439,032378,25439,52,0.8805,Light
25440,032378,25440,51,0.3845,None
25441,032378,25441,58,0.0374,Medium
25442,032378,25442,51,0.6547,None
25443,008909,25443,108,0.9205,None
25444,008909,25444,114,0.8451,Light
25445,008909,25445,100,0.7924,Light
25446,008909,25446,111,0.7182,Medium
25447,023370,25447,218,0.9875,Light
25448,023370,25448,188,0.7219,Medium
25449,023370,25449,215,0.9012,None
25450,023370,25450,183,0.811,None
25451,023370,25451,193,0.7532,Medium
25452,023370,25452,212,0.8703,Medium
25453,023370,25453,202,0.8791,None
25454,023370,25454,195,0.6418,Light
25455,040836,25455,65,0.9455,Light
25456,040836,25456,62,0.845,Medium
25457,040836,25457,91,0.8602,Light
25458,040836,25458,78,0.9363,Light
25459,040836,25459,87,0.9531,None
25460,040836,25460,81,0.882,None
25461,040836,25461,73,0.521,Medium
25462,040836,25462,93,0.5535,Medium
25463,040836,25463,97,0.2585,Light
25464,040836,25464,80,0.7424,Medium
25465,040836,25465,73,0.5738,Medium
25466,005293,25466,95,0.7413,None
25467,041843,25467,69,0.179,Undefined
25468,015859,25468,60,0.6877,Light
25469,015859,25469,59,0.9514,Light
25470,015859,25470,63,0.9081,None
25471,015859,25471,53,0.5924,VeryHeavy
25472,015859,25472,61,0.8751,None
25473,015859,25473,0,0.0,Light
25474,038213,25474,38,0.8771,Light
25475,038213,25475,37,0.8795,Light
25476,038213,25476,40,0.7799,Light
25477,038213,25477,0,0.0,None
25478,042134,25478,10,0.9586,None
25479,042134,25479,11,0.9106,None
25480,042134,25480,7,0.9316,None
25481,042134,25481,15,0.7945,None
25482,042134,25482,12,0.8108,Heavy
25483,042134,25483,9,0.4633,None
25484,042134,25484,13,0.4252,Medium
25485,016998,25485,48,0.7686,Light
25486,016998,25486,53,0.9216,None
25487,016998,25487,58,0.9027,None
25488,016998,25488,52,0.84,Light
25489,016998,25489,57,0.7509,None
25490,016998,25490,50,0.9184,Light
25491,016998,25491,51,0.4792,Medium
25492,029619,25492,63,0.9345,None
25493,029619,25493,68,0.9024,None
25494,029619,25494,84,0.921,Light
25495,029619,25495,65,0.7665,Light
25496,029619,25496,91,0.3924,Heavy
25497,029619,25497,67,0.208,VeryHeavy
25498,029619,25498,66,0.2657,VeryHeavy
25499,029619,25499,85,0.3972,Heavy
25500,019745,25500,105,0.8713,Light
25501,019745,25501,104,0.9177,None
25502,019745,25502,103,0.9156,None
25503,019745,25503,117,0.5511,Medium
25504,019745,25504,102,0.3784,Medium
25505,041300,25505,51,0.916,Light
25506,041300,25506,38,0.8352,Light
25507,041300,25507,60,0.883,Light
25508,041300,25508,56,0.4367,Medium
25509,041300,25509,52,0.5844,Medium
25510,041300,25510,67,0.4081,Undefined
25511,016777,25511,68,0.9245,None
25512,016777,25512,57,0.8306,Heavy
25513,016777,25513,43,0.9225,None
25514,016777,25514,61,0.7394,Medium
25515,016777,25515,73,0.9437,Light
25516,016777,25516,70,0.874,None
25517,016777,25517,85,0.6451,Heavy
25518,016777,25518,78,0.7957,VeryHeavy
25519,016777,25519,60,0.5706,Heavy
25520,016777,25520,55,0.7432,Medium
25521,016777,25521,66,0.5987,Heavy
25522,016777,25522,49,0.7931,Medium
25523,031686,25523,80,0.7877,Light
25524,031686,25524,26,0.1389,None
25525,031686,25525,85,0.2109,Light
25526,031686,25526,76,0.2301,Light
25527,031686,25527,0,0.0,Light
