image_id,pred_obj,true_obj,iou,occolusion_ratio
038434,15467,28,0.9291,None
038434,15455,17,0.9446,None
038434,15462,14,0.1817,None
038434,15469,8,0.8048,Heavy
038434,15465,35,0.7369,Heavy
038434,15464,21,0.8984,Light
038434,15466,41,0.4976,Undefined
038434,15461,37,0.7349,Heavy
038434,15453,10,0.8805,None
038434,15463,12,0.8179,Heavy
038437,30360,0,0.0,None
038437,30361,23,0.2672,Light
038437,30359,19,0.9082,None
038439,1239,51,0.8885,None
038439,1238,74,0.5449,Medium
038439,1240,62,0.3481,None
038439,1243,77,0.5085,Heavy
038439,1244,63,0.6303,VeryHeavy
038439,1245,75,0.6648,Medium
038439,1246,81,0.756,Light
038439,1236,69,0.9178,Light
038439,1237,47,0.8191,Light
038439,1235,43,0.8622,None
038439,1234,66,0.9105,None
038439,1233,67,0.8878,None
038439,1232,48,0.8145,None
038439,1242,46,0.5814,Medium
038439,1247,80,0.8231,Medium
038439,1241,76,0.5548,None
038466,32507,36,0.9458,None
038466,32508,29,0.7427,Light
038467,7847,33,0.4741,Heavy
038467,7850,28,0.4837,Heavy
038467,7849,40,0.559,Heavy
038467,7848,41,0.6865,Light
038467,7846,30,0.1209,Light
038467,7845,26,0.7168,Light
038467,7843,24,0.8573,Light
038467,7842,25,0.6909,VeryHeavy
038467,7841,39,0.3727,Light
038467,7840,30,0.6473,Light
038467,7844,37,0.3921,Light
038467,7839,28,0.5719,Heavy
038467,7838,38,0.6959,Medium
038467,7837,21,0.9511,Light
038467,7836,35,0.701,Medium
038467,7835,44,0.8977,None
038467,7834,29,0.9209,None
038472,24174,3,0.8786,None
038483,22650,28,0.8864,None
038483,22651,27,0.5661,Medium
038484,27981,29,0.7543,None
038484,27982,12,0.9082,None
038484,27983,8,0.144,None
038484,27984,0,0.0,None
038484,27985,35,0.2002,Heavy
038484,27978,28,0.7853,Light
038484,27977,13,0.7518,Light
038484,27976,25,0.8832,None
038484,27980,23,0.4468,Heavy
038484,27986,2,0.1043,None
038484,27979,26,0.8611,None
038487,28106,40,0.6533,None
038487,28108,37,0.6154,Heavy
038487,28107,44,0.4697,None
038494,31010,41,0.8788,Light
038494,31015,45,0.572,Light
038494,31014,0,0.0,Light
038494,31018,24,0.7503,Light
038494,31017,44,0.0339,VeryHeavy
038494,31009,23,0.8839,Light
038494,31011,50,0.9284,Light
038494,31016,45,0.6997,Light
038494,31012,25,0.8201,Light
038494,31013,44,0.1494,VeryHeavy
038502,20930,42,0.9618,None
038509,26289,10,0.8694,None
038509,26290,9,0.8581,None
038509,26291,11,0.7871,None
038527,5485,102,0.7877,Medium
038527,5486,112,0.9655,None
038527,5487,111,0.9276,None
038527,5488,106,0.4711,Heavy
038527,5489,101,0.2237,Heavy
038527,5490,119,0.31,Medium
038527,5484,96,0.9514,None
038535,27569,40,0.6353,Heavy
038535,27568,44,0.3667,None
038535,27567,49,0.7571,None
038535,27565,46,0.8195,None
038535,27561,39,0.9752,None
038535,27566,45,0.3257,Heavy
038535,27562,43,0.9573,None
038535,27564,48,0.9212,None
038535,27563,50,0.8418,Light
038540,26140,16,0.9238,None
038540,26141,29,0.9352,None
038540,26142,20,0.9834,None
038540,26143,13,0.8494,None
038540,26144,17,0.8343,None
038540,26145,10,0.8073,Light
038540,26147,23,0.5006,None
038540,26146,27,0.6556,Medium
038540,26148,7,0.0591,Medium
038587,31314,70,0.8327,Undefined
038587,31313,44,0.7753,Heavy
038587,31316,67,0.5602,Undefined
038587,31312,49,0.5926,Light
038587,31318,47,0.4589,Light
038587,31310,54,0.7552,Light
038587,31311,52,0.8259,Medium
038587,31317,64,0.5007,Undefined
038587,31315,53,0.7236,Light
038592,20651,21,0.4348,Light
038592,20645,10,0.9173,None
038592,20646,17,0.7228,None
038592,20647,20,0.6792,None
038592,20648,15,0.8323,None
038592,20649,17,0.4762,None
038592,20650,16,0.5687,Light
038594,6853,37,0.9365,Light
038594,6854,41,0.6584,Medium
038594,6855,45,0.6571,Medium
038594,6860,32,0.6599,None
038594,6859,48,0.8465,Light
038594,6856,40,0.818,Light
038594,6857,38,0.7188,Medium
038594,6858,36,0.5738,None
038611,1861,77,0.7445,Medium
038611,1852,47,0.739,None
038611,1855,51,0.8963,None
038611,1866,53,0.7571,Medium
038611,1853,54,0.9051,Light
038611,1854,52,0.8215,None
038611,1856,64,0.7417,Medium
038611,1865,50,0.7752,Light
038611,1857,74,0.882,Heavy
038611,1858,25,0.8049,None
038611,1859,75,0.7018,Heavy
038611,1864,73,0.8081,Light
038611,1863,63,0.6118,Medium
038611,1862,48,0.6891,Light
038611,1860,68,0.6489,Light
038611,1867,65,0.4701,Light
038622,31239,21,0.6476,Light
038622,31233,12,0.81,Medium
038622,31236,20,0.5275,Medium
038622,31238,16,0.3826,VeryHeavy
038622,31237,15,0.8378,None
038622,31235,18,0.8058,Light
038622,31234,17,0.7718,Medium
038633,29761,93,0.4868,Light
038633,29758,96,0.6928,Light
038633,29757,99,0.8134,None
038633,29762,83,0.452,Light
038633,29763,105,0.4993,Heavy
038633,29764,80,0.5946,Light
038633,29756,116,0.783,Light
038633,29755,101,0.9341,None
038633,29760,122,0.5545,Medium
038633,29759,138,0.8431,Light
038665,30117,90,0.6919,Light
038665,30112,63,0.9304,None
038665,30116,61,0.8337,Light
038665,30113,68,0.8578,None
038665,30114,83,0.8757,Light
038665,30115,81,0.6623,None
038667,32530,21,0.8209,Heavy
038667,32527,18,0.8909,None
038667,32529,17,0.8911,None
038667,32528,23,0.9097,Light
038667,32531,22,0.8584,None
038675,17566,0,0.0,Light
038675,17564,20,0.8502,None
038675,17562,19,0.9574,None
038675,17560,16,0.9104,None
038675,17565,26,0.7201,Heavy
038675,17569,0,0.0,Light
038675,17567,18,0.0598,Light
038675,17561,12,0.8856,None
038675,17568,17,0.519,Medium
038675,17563,22,0.591,None
038676,340,57,0.6774,None
038695,9687,38,0.6885,Medium
038695,9686,42,0.82,None
038695,9690,27,0.8179,Medium
038695,9691,26,0.6698,Light
038695,9685,31,0.9119,Light
038695,9692,37,0.7975,None
038695,9689,28,0.6218,Heavy
038695,9688,23,0.7173,Light
038703,27212,44,0.4096,Heavy
038703,27211,41,0.3795,Heavy
038708,11744,55,0.6865,Medium
038708,11746,58,0.8669,Light
038708,11745,66,0.9651,Light
038708,11749,60,0.604,Heavy
038708,11747,71,0.529,Medium
038708,11748,53,0.8594,None
038708,11750,73,0.5293,Heavy
038738,19870,108,0.1899,Medium
038738,19863,122,0.8559,None
038738,19862,78,0.8049,Light
038738,19873,100,0.8281,Light
038738,19872,85,0.1925,Undefined
038738,19861,81,0.7988,None
038738,19860,87,0.9304,Light
038738,19859,116,0.9124,Light
038738,19858,113,0.9065,None
038738,19871,128,0.5154,Medium
038738,19866,105,0.8085,Light
038738,19867,125,0.6923,Medium
038738,19868,109,0.4861,Medium
038738,19869,93,0.6971,Light
038738,19874,76,0.643,Light
038738,19864,117,0.8679,VeryHeavy
038738,19865,84,0.8454,None
038766,5181,0,0.0,Light
038782,33459,53,0.428,None
038782,33455,56,0.8714,Light
038782,33456,55,0.771,Medium
038782,33457,73,0.0353,VeryHeavy
038782,33453,54,0.904,None
038782,33452,59,0.8459,None
038782,33451,58,0.836,None
038782,33458,61,0.7169,None
038782,33450,60,0.9021,None
038782,33454,52,0.9128,None
038793,23987,25,0.7354,Light
038793,23988,24,0.7985,Light
038793,23985,21,0.7358,Light
038793,23986,31,0.8497,Light
038810,734,13,0.9205,None
038821,20360,46,0.7894,None
038821,20359,66,0.7817,Heavy
038821,20358,41,0.3986,Medium
038821,20357,43,0.6588,Light
038821,20356,63,0.3728,Heavy
038821,20355,65,0.7289,None
038821,20354,44,0.7525,Medium
038821,20353,67,0.8897,Light
038821,20352,49,0.9126,None
038821,20351,40,0.9141,None
038821,20350,54,0.9289,None
038821,20361,55,0.5489,Heavy
038841,4746,26,0.8742,None
038841,4749,37,0.3318,VeryHeavy
038841,4740,30,0.8055,Light
038841,4748,36,0.8686,Light
038841,4747,27,0.73,Light
038841,4742,32,0.8687,None
038841,4741,23,0.237,None
038841,4738,20,0.9317,None
038841,4743,15,0.7793,None
038841,4744,16,0.623,None
038841,4745,37,0.7167,VeryHeavy
038841,4739,34,0.9207,None
038853,15487,9,0.4465,None
038853,15483,12,0.9586,None
038853,15484,19,0.9376,None
038853,15485,15,0.4685,Medium
038853,15486,21,0.3065,Light
038856,7164,14,0.9574,None
038862,31269,91,0.6919,Light
038862,31268,84,0.6398,Medium
038862,31270,80,0.7581,Heavy
038862,31271,79,0.6004,Medium
038862,31272,74,0.7828,Light
038862,31273,90,0.823,Light
038862,31267,78,0.9265,None
038869,22166,19,0.6214,None
038869,22165,20,0.2553,Light
038874,31647,21,0.7211,Medium
038874,31652,26,0.0785,Medium
038874,31646,18,0.1269,Light
038874,31651,19,0.4872,Heavy
038874,31650,24,0.7331,Medium
038874,31643,28,0.8852,None
038874,31642,22,0.9451,None
038874,31641,32,0.9243,None
038874,31648,16,0.09,Heavy
038874,31653,26,0.5055,Medium
038874,31649,33,0.8309,Medium
038874,31644,23,0.9291,None
038874,31645,34,0.7772,None
038882,20590,29,0.6927,Medium
038882,20594,84,0.7139,Medium
038882,20593,25,0.5055,Medium
038882,20592,56,0.6373,Heavy
038882,20591,67,0.7553,Medium
038882,20589,24,0.6587,Medium
038882,20588,40,0.8372,Medium
038882,20587,59,0.9212,Light
038882,20584,75,0.8825,None
038882,20585,54,0.8762,Light
038882,20586,30,0.8167,Medium
038887,19566,10,0.7071,None
038887,19567,9,0.1605,None
038887,19568,0,0.0,Light
038887,19565,11,0.9604,None
038894,16212,13,0.7523,Light
038895,78,28,0.9236,None
038895,79,26,0.9164,None
038895,80,19,0.9106,None
038895,89,24,0.5545,Heavy
038895,88,22,0.7184,Heavy
038895,87,15,0.6445,Light
038895,85,20,0.8876,Light
038895,86,25,0.6504,Medium
038895,83,17,0.981,Light
038895,81,13,0.9359,None
038895,82,16,0.824,Light
038895,90,29,0.3131,Heavy
038895,84,23,0.9302,None
038898,32440,16,0.344,Undefined
038898,32436,23,0.771,Medium
038898,32435,33,0.8086,None
038898,32437,0,0.0,Light
038898,32438,28,0.5927,Medium
038898,32439,25,0.5648,Medium
038903,15210,72,0.4964,Medium
038903,15209,84,0.902,Light
038903,15207,56,0.6061,Heavy
038903,15205,68,0.7375,Medium
038903,15204,52,0.8971,None
038903,15208,85,0.8063,None
038903,15206,81,0.7826,None
038921,7262,70,0.6445,Light
038921,7261,61,0.6179,Heavy
038921,7260,74,0.4651,Medium
038921,7259,76,0.6034,Undefined
038924,5320,45,0.6569,None
038924,5319,50,0.6357,None
038924,5318,59,0.1914,Heavy
038924,5317,55,0.9407,None
038925,29570,45,0.1568,Light
038925,29571,8,0.4462,Heavy
038925,29572,24,0.3297,Medium
038925,29568,39,0.6492,Medium
038925,29573,20,0.6352,Heavy
038925,29569,23,0.6787,VeryHeavy
038925,29560,40,0.8779,Medium
038925,29566,39,0.3902,Medium
038925,29551,12,0.9262,None
038925,29552,44,0.8618,Light
038925,29553,37,0.8999,None
038925,29554,28,0.6486,Heavy
038925,29555,33,0.8836,Medium
038925,29556,30,0.9325,Light
038925,29567,31,0.6719,Heavy
038925,29557,32,0.8659,Medium
038925,29559,25,0.6731,Medium
038925,29561,11,0.7266,Medium
038925,29562,43,0.6141,VeryHeavy
038925,29563,35,0.8656,Light
038925,29564,42,0.9118,None
038925,29565,29,0.6081,Heavy
038925,29558,19,0.9719,None
038929,12126,117,0.8745,None
038929,12129,102,0.8429,None
038929,12128,123,0.934,None
038929,12127,116,0.9666,None
038929,12130,111,0.8412,None
038929,12131,108,0.6577,None
038929,12134,125,0.6453,VeryHeavy
038929,12132,114,0.661,VeryHeavy
038929,12133,107,0.2819,Heavy
038947,14269,21,0.3188,Light
038947,14268,22,0.8519,Medium
038947,14267,25,0.5957,None
038947,14270,16,0.4816,Heavy
038947,14264,20,0.809,None
038947,14265,15,0.6528,Heavy
038947,14263,26,0.7646,None
038947,14266,17,0.5418,None
038950,2496,102,0.5797,Light
038960,2872,14,0.4307,Undefined
038960,2873,13,0.7748,Light
038965,12289,0,0.0,Light
038965,12290,21,0.6839,Medium
038965,12291,0,0.0,Light
038965,12287,28,0.8368,VeryHeavy
038965,12288,26,0.5921,Medium
038965,12286,24,0.6174,None
038970,1357,12,0.8703,Light
038970,1356,19,0.846,Light
038970,1355,13,0.8673,None
038995,13147,13,0.8526,None
039011,3925,45,0.8525,None
039011,3926,47,0.8102,None
039011,3927,36,0.1113,None
039011,3928,48,0.4341,Heavy
039011,3929,0,0.0,Medium
039016,12585,64,0.6379,Heavy
039016,12584,68,0.9216,None
039018,15100,92,0.5623,Heavy
039018,15105,74,0.5911,Medium
039018,15106,82,0.6179,VeryHeavy
039018,15107,62,0.5587,Heavy
039018,15104,106,0.7435,Light
039018,15112,95,0.6738,Heavy
039018,15103,76,0.6258,Heavy
039018,15102,68,0.6986,Light
039018,15109,80,0.6813,VeryHeavy
039018,15101,79,0.5883,Light
039018,15111,61,0.5247,Heavy
039018,15110,69,0.4915,Medium
039018,15108,83,0.7477,Heavy
039022,4200,48,0.8826,Light
039022,4199,41,0.222,None
039022,4198,54,0.9548,Light
039022,4197,34,0.7222,Light
039022,4196,55,0.9568,None
039022,4201,31,0.6967,Medium
039022,4202,43,0.8535,Light
039031,29103,62,0.9637,None
039031,29104,56,0.8286,None
039031,29105,47,0.7074,Medium
039031,29106,68,0.2957,None
039044,4311,33,0.8958,Light
039044,4313,18,0.8723,Light
039044,4314,43,0.816,Medium
039044,4321,39,0.3838,Heavy
039044,4320,38,0.6339,Light
039044,4319,25,0.4828,Light
039044,4315,44,0.5452,VeryHeavy
039044,4312,29,0.8882,Light
039044,4318,35,0.9269,Medium
039044,4317,21,0.5507,Medium
039044,4316,42,0.597,Heavy
039052,19688,29,0.8793,None
039052,19691,37,0.6105,VeryHeavy
039052,19690,39,0.9175,None
039052,19687,34,0.9069,Light
039052,19689,30,0.8038,Medium
039054,260,14,0.6974,Light
039054,261,24,0.3774,Medium
039054,262,17,0.5039,Heavy
039054,259,15,0.8016,Light
039054,257,0,0.0,Light
039054,258,18,0.7157,Light
039054,255,16,0.638,Medium
039054,254,11,0.2843,Medium
039054,253,25,0.7842,None
039054,252,21,0.9032,Light
039054,251,11,0.6119,Medium
039054,250,12,0.8349,None
039054,256,13,0.8519,Medium
039074,24215,54,0.6449,Heavy
039074,24214,50,0.7244,Light
039074,24216,57,0.9241,None
039074,24213,53,0.6604,Heavy
039074,24212,49,0.7495,None
039074,24211,46,0.902,None
039074,24220,51,0.5876,None
039074,24217,47,0.921,None
039074,24218,58,0.6248,Light
039074,24219,43,0.8067,Heavy
039084,6984,77,0.9212,None
039084,6985,83,0.8225,None
039084,6986,84,0.1616,Heavy
039084,6987,103,0.0758,Undefined
039096,4153,73,0.89,None
039096,4157,39,0.807,Light
039096,4158,59,0.1409,Undefined
039096,4156,80,0.6098,Heavy
039096,4154,85,0.8378,Medium
039096,4150,67,0.4325,Heavy
039096,4155,72,0.6142,Medium
039096,4151,86,0.911,None
039096,4152,81,0.7826,Light
039106,31432,7,0.8917,None
039106,31431,10,0.7194,None
039106,31433,11,0.6911,Light
039110,19955,9,0.0058,None
039110,19957,0,0.0,None
039110,19954,16,0.503,Undefined
039110,19953,0,0.0,None
039110,19956,15,0.6112,Undefined
039115,25769,36,0.4587,Heavy
039115,25770,45,0.6208,Heavy
039115,25768,40,0.6715,Medium
039115,25767,28,0.2215,Medium
039115,25766,44,0.5395,Light
039115,25765,39,0.8808,None
039115,25764,35,0.9289,None
039125,32747,0,0.0724,Medium
039125,32746,0,0.0,Medium
039125,32745,5,0.7637,None
039127,19068,33,0.8047,None
039135,25940,49,0.8659,None
039135,25939,50,0.5314,Medium
039135,25941,0,0.0,Heavy
039135,25942,46,0.9209,None
039135,25943,53,0.2979,Undefined
039135,25944,42,0.143,Light
039135,25945,0,0.0,Heavy
039160,26161,36,0.9413,Light
039160,26162,44,0.9541,None
039160,26163,45,0.4816,Heavy
039160,26164,9,0.2937,None
039160,26165,39,0.4433,VeryHeavy
039170,20478,43,0.6299,Light
039170,20480,48,0.4382,Heavy
039170,20479,51,0.6533,Heavy
039170,20477,62,0.6389,Medium
039170,20474,74,0.6468,Medium
039170,20473,40,0.6433,VeryHeavy
039170,20467,47,0.5098,Heavy
039170,20468,58,0.9656,Light
039170,20469,65,0.9746,None
039170,20470,42,0.6417,Heavy
039170,20471,59,0.7331,Heavy
039170,20476,61,0.6775,Heavy
039170,20472,66,0.2046,None
039170,20475,52,0.8965,None
039178,30961,42,0.7583,None
039178,30960,31,0.7938,None
039185,28558,28,0.9653,Light
039185,28561,23,0.5516,Heavy
039185,28560,27,0.5874,Heavy
039185,28559,26,0.9299,None
039185,28562,25,0.5353,Heavy
039201,26509,33,0.4091,Light
039201,26508,34,0.9403,None
039212,32765,0,0.0,None
039212,32763,31,0.8882,None
039212,32762,0,0.0,None
039212,32761,35,0.313,None
039212,32760,28,0.9664,None
039212,32764,0,0.0,None
039235,6936,26,0.9224,None
039235,6937,30,0.8711,VeryHeavy
039235,6935,11,0.1072,Light
039235,6931,20,0.8197,None
039235,6930,21,0.919,None
039235,6938,22,0.684,VeryHeavy
039235,6934,0,0.0,Light
039235,6939,31,0.5668,Undefined
039235,6932,23,0.8189,Light
039235,6933,16,0.8348,Light
039235,6940,18,0.5989,Medium
039246,21262,65,0.9158,Light
039246,21263,68,0.9147,None
039246,21264,62,0.963,Light
039246,21265,70,0.9218,None
039246,21266,39,0.9007,Light
039246,21267,41,0.4464,VeryHeavy
039246,21268,71,0.8327,Light
039246,21269,58,0.7603,Medium
039246,21270,73,0.8393,Light
039246,21271,63,0.8198,Medium
039246,21272,57,0.4269,Light
039253,29094,36,0.0991,None
039253,29095,9,0.1695,None
039256,15710,45,0.886,Light
039256,15702,24,0.772,Light
039256,15703,16,0.8944,None
039256,15704,40,0.8988,None
039256,15705,34,0.8939,Light
039256,15706,44,0.747,Light
039256,15707,27,0.5556,Medium
039256,15708,25,0.9047,Light
039256,15709,23,0.7407,Medium
039275,10268,54,0.6436,Light
039275,10267,75,0.7945,Medium
039275,10266,60,0.5153,Medium
039275,10264,70,0.7012,Medium
039275,10263,53,0.8635,Light
039275,10262,72,0.9338,None
039275,10261,66,0.6405,None
039275,10260,57,0.6779,Medium
039275,10259,61,0.5819,Heavy
039275,10258,62,0.9253,None
039275,10252,51,0.885,Light
039275,10253,56,0.7896,Medium
039275,10254,63,0.9041,None
039275,10255,68,0.8928,Light
039275,10265,77,0.5808,Heavy
039275,10256,74,0.7429,Light
039275,10257,73,0.7695,Medium
039276,31797,136,0.6836,Light
039276,31795,114,0.9385,None
039276,31796,117,0.8814,None
039276,31810,112,0.652,Medium
039276,31808,139,0.391,Medium
039276,31807,119,0.8907,None
039276,31806,133,0.3834,Light
039276,31805,142,0.7101,Light
039276,31809,111,0.6383,None
039276,31804,131,0.7993,None
039276,31803,118,0.7398,Light
039276,31802,118,0.0452,Light
039276,31801,129,0.8387,Light
039276,31800,126,0.8994,None
039276,31799,139,0.5759,Medium
039276,31794,113,0.894,None
039276,31798,132,0.6367,Medium
039283,6996,99,0.7133,Medium
039283,6995,73,0.856,Light
039283,6994,80,0.8946,None
039283,6990,68,0.9415,None
039283,6992,107,0.8762,Medium
039283,6991,82,0.8841,Light
039283,6988,101,0.9548,None
039283,6997,98,0.7508,Medium
039283,6993,78,0.6823,None
039283,6998,102,0.8,Light
039283,6989,76,0.7716,Medium
039283,6999,95,0.5673,Medium
039307,15310,50,0.7522,VeryHeavy
039307,15313,58,0.4915,Heavy
039307,15312,56,0.7638,None
039307,15311,57,0.7412,Light
039307,15309,62,0.6215,Heavy
039307,15308,53,0.8017,None
039307,15307,49,0.87,Light
039315,24158,31,0.9277,None
039315,24159,24,0.8657,Light
039315,24161,33,0.7042,Light
039315,24164,29,0.636,Light
039315,24162,26,0.4935,Medium
039315,24163,30,0.4812,Medium
039315,24160,43,0.8429,Light
039315,24165,42,0.6952,Heavy
039330,12310,3,0.8801,None
039330,12309,7,0.8001,None
039330,12308,2,0.9283,None
039348,6550,41,0.4708,Heavy
039348,6549,42,0.5714,Light
039348,6548,43,0.9556,None
039348,6551,40,0.4043,Light
039354,29925,91,0.9235,None
039354,29927,75,0.7937,Light
039354,29923,90,0.9385,None
039354,29928,73,0.4957,Light
039354,29924,66,0.9206,None
039354,29926,86,0.7269,None
039362,10906,0,0.0,None
039362,10904,6,0.8878,None
039362,10905,0,0.0,None
039384,31687,65,0.7082,Medium
039384,31686,58,0.7999,None
039384,31685,55,0.9032,Medium
039384,31684,53,0.5665,Heavy
039384,31683,67,0.8682,Medium
039384,31688,61,0.7584,Heavy
039384,31690,52,0.5059,Heavy
039384,31691,54,0.5215,VeryHeavy
039384,31692,63,0.1028,Medium
039384,31694,0,0.0,None
039384,31695,0,0.0,None
039384,31682,45,0.9015,None
039384,31693,63,0.2813,Medium
039384,31689,56,0.6976,Heavy
039415,22171,54,0.5132,Medium
039415,22170,64,0.7027,Light
039415,22169,59,0.2427,None
039415,22168,67,0.9565,None
039415,22167,57,0.8744,None
039420,26596,43,0.7027,Heavy
039420,26592,55,0.9687,None
039420,26593,42,0.7725,Medium
039420,26594,50,0.844,None
039420,26595,57,0.8204,Light
039420,26597,48,0.7617,Light
039420,26599,49,0.5652,Medium
039420,26600,52,0.9193,Light
039420,26598,59,0.7375,Heavy
039420,26601,47,0.4492,None
039423,27180,18,0.7674,Light
039423,27172,16,0.9205,None
039423,27173,22,0.6928,Light
039423,27174,15,0.6187,Heavy
039423,27175,21,0.944,None
039423,27179,23,0.7034,Medium
039423,27189,27,0.9007,Light
039423,27188,36,0.5645,Heavy
039423,27187,28,0.7277,VeryHeavy
039423,27176,14,0.5933,Medium
039423,27185,39,0.4435,Heavy
039423,27186,7,0.4829,Heavy
039423,27182,19,0.7366,Heavy
039423,27178,24,0.7831,Light
039423,27177,8,0.6324,Medium
039423,27183,13,0.5741,Medium
039423,27181,30,0.7358,None
039423,27184,26,0.9189,Medium
039429,19631,29,0.9689,None
039429,19633,27,0.7391,Light
039429,19635,42,0.2275,Heavy
039429,19634,44,0.5833,Light
039429,19632,40,0.8133,Light
039449,30020,58,0.104,None
039450,31720,22,0.5856,VeryHeavy
039450,31721,0,0.0,Light
039450,31722,22,0.3526,VeryHeavy
039450,31717,23,0.6209,VeryHeavy
039450,31716,26,0.8807,None
039450,31718,17,0.6355,Heavy
039450,31719,19,0.4235,VeryHeavy
039464,5933,53,0.8886,None
039464,5934,49,0.8817,Light
039464,5935,47,0.52,Heavy
039464,5932,44,0.859,None
039464,5936,0,0.0,None
039469,29256,20,0.186,Medium
039469,29255,19,0.8487,Light
039469,29253,6,0.2982,Light
039469,29252,18,0.8729,Light
039469,29251,17,0.9395,None
039469,29254,13,0.8567,None
039487,18632,42,0.5626,Light
